,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
49,Fluxx Labs,Technological Startups,Tech Startup,US,575 Sutter St,37.788783,-122.409741,"{'type': 'Point', 'coordinates': (37.788783, -122.409741)}"
50,Rev.com HQ,Technological Startups,Tech Startup,US,461 Bush St (Grant),37.790506044854666,-122.4033912349938,"{'type': 'Point', 'coordinates': (37.790506044854666, -122.4033912349938)}"
51,Educents,Technological Startups,Tech Startup,US,369 Sutter St,37.78922885301046,-122.40629464980564,"{'type': 'Point', 'coordinates': (37.78922885301046, -122.40629464980564)}"
52,Dealpath,Technological Startups,Tech Startup,US,300 California (Battery),37.793423062395334,-122.40020237335031,"{'type': 'Point', 'coordinates': (37.793423062395334, -122.40020237335031)}"
53,Inscape,Technological Startups,Tech Startup,US,222 Kearny St (btwn Bush & Sutter St),37.790167142262206,-122.4037456512451,"{'type': 'Point', 'coordinates': (37.790167142262206, -122.4037456512451)}"
54,Pocket Gems HQ,Technological Startups,Tech Startup,US,220 Montgomery St (Bush Street),37.79150105565052,-122.40169904175096,"{'type': 'Point', 'coordinates': (37.79150105565052, -122.40169904175096)}"
55,easypost,Technological Startups,Tech Startup,US,345 California St,37.792663,-122.400369,"{'type': 'Point', 'coordinates': (37.792663, -122.400369)}"
56,Sourcebits,Technological Startups,Tech Startup,US,211 Sutter St,37.78974217604201,-122.40391411519565,"{'type': 'Point', 'coordinates': (37.78974217604201, -122.40391411519565)}"
57,Brightidea HQ,Technological Startups,Tech Startup,US,2 Jackson St (Drumm),37.7933081862197,-122.39971804567685,"{'type': 'Point', 'coordinates': (37.7933081862197, -122.39971804567685)}"
58,Sense HQ,Technological Startups,Tech Startup,US,"San Francisco, CA 94104",37.790865,-122.40198,"{'type': 'Point', 'coordinates': (37.790865, -122.40198)}"
59,ZOZI HQ,Technological Startups,Tech Startup,US,1 Beach St Ste 300 (The Embarcadero),37.807891765580344,-122.40927682335578,"{'type': 'Point', 'coordinates': (37.807891765580344, -122.40927682335578)}"
60,SalesHood,Technological Startups,Tech Startup,US,244 California,37.793213,-122.399655,"{'type': 'Point', 'coordinates': (37.793213, -122.399655)}"
61,Propertii by RentMoola,Technological Startups,Tech Startup,US,"2 Embarcadero Center, 8th Floor San Francisco, CA",37.7949888,-122.39867979999997,"{'type': 'Point', 'coordinates': (37.7949888, -122.39867979999997)}"
62,"Hot Shot Media, Inc.",Technological Startups,Office,US,559 Sutter St (btwn Powell & Mason),37.789063929201106,-122.40957960121241,"{'type': 'Point', 'coordinates': (37.789063929201106, -122.40957960121241)}"
63,EchoUser,Technological Startups,Tech Startup,US,115 Sansome St Ste 700 (at Bush St),37.79144103671972,-122.40107417106628,"{'type': 'Point', 'coordinates': (37.79144103671972, -122.40107417106628)}"
64,Enovity Inc.,Technological Startups,Tech Startup,US,"24 hour fitness, 45 Montgomery St, San Francisco, CA 94104",37.79095752480928,-122.40163222539626,"{'type': 'Point', 'coordinates': (37.79095752480928, -122.40163222539626)}"
65,Bleacher Report HQ,Technological Startups,Tech Startup,US,153 Kearny St Fl 2 (at Sutter St),37.78956435081024,-122.40380595652893,"{'type': 'Point', 'coordinates': (37.78956435081024, -122.40380595652893)}"
66,5th Finger HQ,Technological Startups,Tech Startup,US,222 Sutter St (Kearney st),37.790419828102,-122.40229651348992,"{'type': 'Point', 'coordinates': (37.790419828102, -122.40229651348992)}"
67,OpenTV,Technological Startups,Tech Startup,US,275 Sacramento St,37.794406756789485,-122.39879451583323,"{'type': 'Point', 'coordinates': (37.794406756789485, -122.39879451583323)}"
68,Equity LLP,Technological Startups,Tech Startup,US,1522 Columbus Street (Bay Street),37.80571886656673,-122.41812040232443,"{'type': 'Point', 'coordinates': (37.80571886656673, -122.41812040232443)}"
69,Teleborder,Technological Startups,Tech Startup,US,251 Post St,37.788649022170986,-122.4058582240426,"{'type': 'Point', 'coordinates': (37.788649022170986, -122.4058582240426)}"
70,Mavenlink,Technological Startups,Tech Startup,US,230 California St (Front St),37.79329955493495,-122.3993089600896,"{'type': 'Point', 'coordinates': (37.79329955493495, -122.3993089600896)}"
71,RidePal HQ,Technological Startups,Tech Startup,US,275 Post St (Stockton),37.788413,-122.40652800000001,"{'type': 'Point', 'coordinates': (37.788413, -122.40652800000001)}"
72,Bloc.io,Technological Startups,Tech Startup,US,110 Sutter St (Montgomery St),37.790251927933284,-122.402286529541,"{'type': 'Point', 'coordinates': (37.790251927933284, -122.402286529541)}"
73,Bloc,Technological Startups,Tech Startup,US,110 Sutter St,37.79001608063962,-122.40266108363788,"{'type': 'Point', 'coordinates': (37.79001608063962, -122.40266108363788)}"
74,Prismatic,Technological Startups,Tech Startup,US,221 Pine St (Battery St),37.792382112363065,-122.39987318638144,"{'type': 'Point', 'coordinates': (37.792382112363065, -122.39987318638144)}"
75,ginger labs,Technological Startups,Tech Startup,US,"98, Battery Street",37.792398217327865,-122.39985105991718,"{'type': 'Point', 'coordinates': (37.792398217327865, -122.39985105991718)}"
76,150 Post Street,Technological Startups,Tech Startup,US,150 Post St (Post and Grant),37.78892624834526,-122.40470121976735,"{'type': 'Point', 'coordinates': (37.78892624834526, -122.40470121976735)}"
77,Pinchit,Technological Startups,Tech Startup,US,111 Pine,37.79233532456815,-122.3995037463119,"{'type': 'Point', 'coordinates': (37.79233532456815, -122.3995037463119)}"
78,Google - 260C,Technological Startups,Tech Startup,US,260 California St,37.793492883776715,-122.39995699865894,"{'type': 'Point', 'coordinates': (37.793492883776715, -122.39995699865894)}"
