,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
54,The Horse & Groom,Leisure Places,Pub,GB,28 Curtain Rd (at Hearn St),51.52280975524398,-0.08058337706111701,"{'type': 'Point', 'coordinates': (51.52280975524398, -0.08058337706111701)}"
55,Finch's,Leisure Places,Pub,GB,12A Finsbury Sq (City Rd),51.52170890980766,-0.08704825156338272,"{'type': 'Point', 'coordinates': (51.52170890980766, -0.08704825156338272)}"
56,The Reliance,Leisure Places,Pub,GB,336 Old St (at Charlotte Rd),51.52676782516434,-0.08140671133754794,"{'type': 'Point', 'coordinates': (51.52676782516434, -0.08140671133754794)}"
57,Jamaica Wine House,Leisure Places,Pub,GB,St. Michael's Alley (near Cornhill),51.5129617524506,-0.08553264637732154,"{'type': 'Point', 'coordinates': (51.5129617524506, -0.08553264637732154)}"
58,Coq d'Argent,Leisure Places,Pub,GB,No. 1 Poultry,51.513303279109444,-0.0910358067859018,"{'type': 'Point', 'coordinates': (51.513303279109444, -0.0910358067859018)}"
59,Well & Bucket,Leisure Places,Pub,GB,143 Bethnal Green Rd,51.52529355527375,-0.0709888374442932,"{'type': 'Point', 'coordinates': (51.52529355527375, -0.0709888374442932)}"
60,Old Kings Head,Leisure Places,Pub,GB,28 Holywell Row (Scrutton Street),51.523177173671876,-0.08219078657672893,"{'type': 'Point', 'coordinates': (51.523177173671876, -0.08219078657672893)}"
61,The Lion & Lamb,Leisure Places,Pub,GB,Fanshaw Street,51.529620755733596,-0.08145973822022311,"{'type': 'Point', 'coordinates': (51.529620755733596, -0.08145973822022311)}"
62,The Eagle,Leisure Places,Pub,GB,2 Shepherdess Walk (at City Road),51.5285177340379,-0.09194364215271887,"{'type': 'Point', 'coordinates': (51.5285177340379, -0.09194364215271887)}"
63,The Royal Star,Leisure Places,Pub,GB,"220 City Road, Islington (at Mora St)",51.5283154969849,-0.09260138773151994,"{'type': 'Point', 'coordinates': (51.5283154969849, -0.09260138773151994)}"
64,The Slaughtered Lamb,Leisure Places,Pub,GB,34-35 Great Sutton St (Northbourgh St),51.52327706151259,-0.10101896102622779,"{'type': 'Point', 'coordinates': (51.52327706151259, -0.10101896102622779)}"
65,The Carpenters Arms,Leisure Places,Pub,GB,73 Cheshire St (at St. Matthew's Row),51.523927250026055,-0.06744134965788824,"{'type': 'Point', 'coordinates': (51.523927250026055, -0.06744134965788824)}"
66,Grapeshots,Leisure Places,Bar,GB,2 Artillery Passage,51.518157460847966,-0.07760219226128609,"{'type': 'Point', 'coordinates': (51.518157460847966, -0.07760219226128609)}"
67,The Dovetail,Leisure Places,Pub,GB,9-10 Jerusalem Passage (at Aylesbury St),51.52328918450386,-0.10393077745664049,"{'type': 'Point', 'coordinates': (51.52328918450386, -0.10393077745664049)}"
68,Ye Olde Watling,Leisure Places,Pub,GB,29 Watling St,51.5129316567795,-0.09356248849274855,"{'type': 'Point', 'coordinates': (51.5129316567795, -0.09356248849274855)}"
69,Kings Stores,Leisure Places,Pub,GB,14 Widegate St,51.51806773342955,-0.0778380633172337,"{'type': 'Point', 'coordinates': (51.51806773342955, -0.0778380633172337)}"
70,The Old Red Cow,Leisure Places,Beer Bar,GB,71-72 Long Ln,51.51960714725316,-0.09915653866018344,"{'type': 'Point', 'coordinates': (51.51960714725316, -0.09915653866018344)}"
71,Bricklayer's Arms,Leisure Places,Pub,GB,63 Charlotte Rd. (at Rivington St.),51.52609537639741,-0.08118124021267668,"{'type': 'Point', 'coordinates': (51.52609537639741, -0.08118124021267668)}"
72,The Crosse Keys (Wetherspoon),Leisure Places,Pub,GB,9 Gracechurch St.,51.5126845014394,-0.08475094862670748,"{'type': 'Point', 'coordinates': (51.5126845014394, -0.08475094862670748)}"
73,The Globe,Leisure Places,Pub,GB,83 Moorgate,51.51752867060036,-0.08880648059043268,"{'type': 'Point', 'coordinates': (51.51752867060036, -0.08880648059043268)}"
74,Birdcage,Leisure Places,Pub,GB,80 Columbia Rd,51.52829404303038,-0.07119525083490423,"{'type': 'Point', 'coordinates': (51.52829404303038, -0.07119525083490423)}"
75,The Sutton Arms,Leisure Places,Pub,GB,6 Carthusian St,51.52069892067296,-0.09815746073059017,"{'type': 'Point', 'coordinates': (51.52069892067296, -0.09815746073059017)}"
76,The Lord Aberconway,Leisure Places,Pub,GB,72 Old Broad St,51.51726673353315,-0.08308263160931173,"{'type': 'Point', 'coordinates': (51.51726673353315, -0.08308263160931173)}"
77,The Flying Horse,Leisure Places,Pub,GB,52 Wilson St (Sun St),51.520375438521015,-0.08517618207520233,"{'type': 'Point', 'coordinates': (51.520375438521015, -0.08517618207520233)}"
78,The Old Doctor Butler's Head,Leisure Places,Pub,GB,2 Masons Av,51.51576904811497,-0.09037626451392003,"{'type': 'Point', 'coordinates': (51.51576904811497, -0.09037626451392003)}"
