,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
279,Chatroom @ Keong Siak Rd,Leisure Places,Pub,SG,Singapore,1.279734,103.841573,"{'type': 'Point', 'coordinates': (1.279734, 103.841573)}"
280,In Barz,Leisure Places,Pub,SG,82 Neil Road,1.2796078895377394,103.84232522243616,"{'type': 'Point', 'coordinates': (1.2796078895377394, 103.84232522243616)}"
281,D's Bar,Leisure Places,Pub,SG,Singapore,1.2804043117125683,103.84156786252143,"{'type': 'Point', 'coordinates': (1.2804043117125683, 103.84156786252143)}"
282,5footway.inn Project Boat Quay,Leisure Places,Hostel,SG,"76, Boat Quay",1.2881736678118256,103.84933597972048,"{'type': 'Point', 'coordinates': (1.2881736678118256, 103.84933597972048)}"
283,Beds@mohamad Sultan,Leisure Places,Pub,SG,Singapore,1.293675242605203,103.84198440995897,"{'type': 'Point', 'coordinates': (1.293675242605203, 103.84198440995897)}"
284,Crystabelle,Leisure Places,Pub,SG,3 Teo Hong Road,1.28048861641134,103.84054776068622,"{'type': 'Point', 'coordinates': (1.28048861641134, 103.84054776068622)}"
285,Paulaner Singapore Clarke Quay,Leisure Places,German Restaurant,SG,#01-12 Clarke Quay (3B River Valley Rd.),1.2907565129749183,103.8456179558429,"{'type': 'Point', 'coordinates': (1.2907565129749183, 103.8456179558429)}"
286,Duxton Blue,Leisure Places,Pub,SG,35 Duxton Rd,1.2779235318305207,103.84311215157445,"{'type': 'Point', 'coordinates': (1.2779235318305207, 103.84311215157445)}"
287,Barossa,Leisure Places,Bar,SG,#01-01 Esplanade Mall (8 Raffles Avenue),1.2893531427644938,103.85604970208067,"{'type': 'Point', 'coordinates': (1.2893531427644938, 103.85604970208067)}"
288,Customs House,Leisure Places,Gourmet Shop,SG,70 Collyer Quay (Marina Bay),1.2824132,103.85366,"{'type': 'Point', 'coordinates': (1.2824132, 103.85366)}"
289,Pan Pacific Singapore,Leisure Places,Hotel,SG,7 Raffles Blvd. (Marina Square),1.2919535380366518,103.85925680588429,"{'type': 'Point', 'coordinates': (1.2919535380366518, 103.85925680588429)}"
290,Azzucar @ Clarke Quay,Leisure Places,Nightclub,SG,Singapore,1.2902737217980538,103.84580133232872,"{'type': 'Point', 'coordinates': (1.2902737217980538, 103.84580133232872)}"
291,Molly Malone's Irish Pub,Leisure Places,Bar,SG,56 Circular Road (Boat Quay),1.2858951708149167,103.84932032800445,"{'type': 'Point', 'coordinates': (1.2858951708149167, 103.84932032800445)}"
